# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
time_ms,key,shift
111000,h,1
111000,Ctrl+i,1
111143,h,1
111143,Ctrl+i,1
111143,4,1
111143,4,1
111143,e,1
111286,q,1
111429,5,1
111429,5,1
111572,h,1
111572,Ctrl+i,1
111714,Ctrl+i,1
111714,h,1
111714,7,0
111714,7,0
111714,9,1
112000,0,0
112000,8,1
112000,8,1
112143,Ctrl+i,1
112143,h,1
112286,h,1
112286,Ctrl+i,1
112286,w,1
112286,8,1
112286,8,1
112572,r,0
112714,h,1
112714,Ctrl+i,1
112857,h,1
112857,Ctrl+i,1
112857,u,0
113143,y,1
113143,7,0
113286,Ctrl+i,1
113286,h,1
113429,h,1
113429,Ctrl+i,1
113429,r,0
113429,7,0
113572,e,1
113714,6,1
113857,h,1
113857,Ctrl+i,1
114000,h,1
114000,Ctrl+i,1
114000,q,1
114000,4,1
114286,5,1
114286,w,1
114429,h,1
114429,Ctrl+i,1
114572,h,1
114572,Ctrl+i,1
114572,5,1
114572,9,1
114857,w,1
115000,h,1
115000,Ctrl+i,1
115143,Ctrl+i,1
115143,h,1
115143,t,1
115429,4,1
115429,r,0
115572,h,1
115572,Ctrl+i,1
115714,Ctrl+i,1
115714,h,1
115714,4,1
115714,e,1
115857,q,1
116000,7,0
116143,Ctrl+i,1
116143,h,1
116286,h,1
116286,Ctrl+i,1
116286,9,1
116286,9,1
116572,Ctrl+i,1
116572,h,1
116572,8,1
116572,0,0
116857,h,0
116857,0,0
116857,w,1
117143,r,0
117714,i,1
117714,q,1
118000,y,1
118000,9,1
118286,t,1
118286,8,1
118572,e,1
118572,6,1
118857,Ctrl+i,1
118857,a,0
118857,9,1
118857,5,1
118857,5,1
119143,5,1
119143,5,1
119143,w,1
119429,o,1
119429,Ctrl+i,1
119429,r,0
119714,d,1
119714,t,1
120000,r,0
120000,4,1
120000,4,1
120143,Ctrl+i,1
120286,Ctrl+i,1
120286,s,1
120286,e,1
120286,4,1
120286,4,1
120429,q,1
120572,a,0
120572,5,1
120572,5,1
120714,Ctrl+i,1
120857,Ctrl+i,1
120857,s,1
120857,9,1
120857,7,0
120857,7,0
121143,d,1
121143,0,0
121143,8,1
121143,8,1
121286,Ctrl+i,1
121429,Ctrl+i,1
121429,f,0
121429,8,1
